"","x"
"34350",29
"34351",44
"34352",28
"34353",33
"34354",43
"34355",25
"34356",37
"34357",24
"34358",31
"34359",31
"34360",26
"34361",34
"34362",31
"34363",23
"34364",57
"34365",28
"34366",49
"34367",29
"34368",22
"34369",28
"34370",29
"34371",54
"34372",24
"34373",29
"34374",27
"34375",35
"34376",30
"34377",23
"34378",27
"34379",35
"34380",35
"34381",62
"34382",22
"34383",37
"34384",26
"34385",39
"34386",19
"34387",26
"34388",23
"34389",31
"34390",27
"34391",26
"34392",26
"34393",26
"34394",20
"34395",25
"34396",29
"34397",53
"34398",60
"34399",32
"34400",38
"34401",32
"34402",27
"34403",19
"34404",28
"34405",26
"34406",35
"34407",35
"34408",20
"34409",31
"34410",24
"34411",30
"34412",30
"34413",35
"34414",30
"34415",56
"34416",26
"34417",32
"34418",61
"34419",32
"34420",26
"34421",42
"34422",28
"34423",35
"34424",20
"34425",26
"34426",29
"34427",28
"34428",28
"34429",30
"34430",42
"34431",22
"34432",42
"34433",37
"34434",39
"34435",26
"34436",25
"34437",29
"34438",25
"34439",60
"34440",28
"34441",32
"34442",33
"34443",24
"34444",41
"34445",20
"34446",26
"34447",22
"34448",40
"34449",21
"34450",41
"34451",44
"34452",20
"34453",27
"34454",27
"34455",32
"34456",24
"34457",52
"34458",31
"34459",64
"34460",30
"34461",56
"34462",31
"34463",60
"34464",23
"34465",32
"34466",31
"34467",23
"34468",22
"34469",24
"34470",43
"34471",29
"34472",34
"34473",27
"34474",29
"34475",28
"34476",26
"34477",45
"34478",30
"34479",36
"34480",26
"34481",31
"34482",29
"34483",34
"34484",31
"34485",26
"34486",33
"34487",38
"34488",30
"34489",39
"34490",49
"34491",28
"34492",27
"34493",30
"34494",25
"34495",49
"34496",29
"34497",32
"34498",23
"34499",25
"34500",39
"34501",42
"34502",43
"34503",38
"34504",47
"34505",44
"34506",65
"34507",29
"34508",26
"34509",27
"34510",34
"34511",29
"34512",19
"34513",31
"34514",27
"34515",26
"34516",20
"34517",24
"34518",28
"34519",27
"34520",29
"34521",35
"34522",24
"34523",25
"34524",24
"34525",25
"34526",37
"34527",40
"34528",23
"34529",29
"34530",49
"34531",42
"34532",28
"34533",39
"34534",25
"34535",36
"34536",33
"34537",28
"34538",28
"34539",36
"34540",54
"34541",36
"34542",31
"34543",36
"34544",36
"34545",27
"34546",27
"34547",25
"34548",34
"34549",24
"34550",34
"34551",33
"34552",26
"34553",41
"34554",29
"34555",52
"34556",26
"34557",30
"34558",30
"34559",26
"34560",30
"34561",26
"34562",41
"34563",26
"34564",22
"34565",37
"34566",30
"34567",34
"34568",28
"34569",24
"34570",51
"34571",34
"34572",32
"34573",27
"34574",38
"34575",29
"34576",49
"34577",48
"34578",25
"34579",28
"34580",34
"34581",27
"34582",28
"34583",46
"34584",42
"34585",55
"34586",25
"34587",26
"34588",28
"34589",36
"34590",23
"34591",38
"34592",28
"34593",21
"34594",32
"34595",28
"34596",32
"34597",34
"34598",24
"34599",47
"34600",34
"34601",29
"34602",26
"34603",33
"34604",26
"34605",41
"34606",36
"34607",24
"34608",24
"34609",32
"34610",35
"34611",29
"34612",28
"34613",47
"34614",39
"34615",32
"34616",36
"34617",26
"34618",49
"34619",37
"34620",37
"34621",27
"34622",20
"34623",41
"34624",41
"34625",25
"34626",48
"34627",36
"34628",37
"34629",36
"34630",34
"34631",32
"34632",41
"34633",36
"34634",24
"34635",32
"34636",25
"34637",38
"34638",29
"34639",23
"34640",23
"34641",20
"34642",25
"34643",45
"34644",42
"34645",35
"34646",37
"34647",36
"34648",25
"34649",28
"34650",36
"34651",27
"34652",26
"34653",30
"34654",33
"34655",36
"34656",32
"34657",51
"34658",18
"34659",24
"34660",55
"34661",34
"34662",24
"34663",36
"34664",52
"34665",24
"34666",41
"34667",36
"34668",23
"34669",32
"34670",28
"34671",33
"34672",31
"34673",29
"34674",42
"34675",28
"34676",43
"34677",21
"34678",24
"34679",19
"34680",29
"34681",27
"34682",42
"34683",23
"34684",32
"34685",36
"34686",27
"34687",46
"34688",24
"34689",28
"34690",59
"34691",25
"34692",30
"34693",33
"34694",22
"34695",49
"34696",24
"34697",42
"34698",29
"34699",26
"34700",39
"34701",22
"34702",21
"34703",38
"34704",46
"34705",27
"34706",60
"34707",26
"34708",49
"34709",45
"34710",29
"34711",24
"34712",34
"34713",20
"34714",37
"34715",33
"34716",33
"34717",28
"34718",52
"34719",26
"34720",54
"34721",30
"34722",40
"34723",26
"34724",23
"34725",32
"34726",29
"34727",18
"34728",31
"34729",30
"34730",27
"34731",26
"34732",33
"34733",44
"34734",53
"34735",31
"34736",33
"34737",26
"34738",42
"34739",22
"34740",34
"34741",22
"34742",43
"34743",20
"34744",32
"34745",33
"34746",53
"34747",34
"34748",35
"34749",36
"34750",57
"34751",55
"34752",51
"34753",42
"34754",27
"34755",23
"34756",27
"34757",23
"34758",28
"34759",33
"34760",42
"34761",24
"34762",44
"34763",25
"34764",49
"34765",50
"34766",34
"34767",33
"34768",35
"34769",33
"34770",27
"34771",24
"34772",32
"34773",34
"34774",28
"34775",32
"34776",43
"34777",29
"34778",34
"34779",23
"34780",24
"34781",25
"34782",43
"34783",27
"34784",38
"34785",36
"34786",28
"34787",26
"34788",37
"34789",53
"34790",48
"34791",29
"34792",29
"34793",49
"34794",29
"34795",31
"34796",27
"34797",36
"34798",31
"34799",30
"34800",34
"34801",36
"34802",33
"34803",26
"34804",35
"34805",28
"34806",44
"34807",48
"34808",22
"34809",57
"34810",30
"34811",27
"34812",22
"34813",33
"34814",34
"34815",27
"34816",43
"34817",20
"34818",60
"34819",37
"34820",50
"34821",26
"34822",30
"34823",29
"34824",32
"34825",20
"34826",27
"34827",31
"34828",21
"34829",42
"34830",42
"34831",26
"34832",31
"34833",42
"34834",31
"34835",44
"34836",40
"34837",42
"34838",38
"34839",41
"34840",31
"34841",30
"34842",40
"34843",53
"34844",29
"34845",22
"34846",26
"34847",30
"34848",23
"34849",28
"34850",63
"34851",27
"34852",63
"34853",32
"34854",33
"34855",26
"34856",33
"34857",33
"34858",31
"34859",26
"34860",33
"34861",28
"34862",19
"34863",55
"34864",27
"34865",28
"34866",30
"34867",23
"34868",51
"34869",29
"34870",20
"34871",27
"34872",41
"34873",60
"34874",21
"34875",21
"34876",21
"34877",35
"34878",24
"34879",33
"34880",37
"34881",42
"34882",62
"34883",33
"34884",42
"34885",23
"34886",40
"34887",25
"34888",34
"34889",50
"34890",44
"34891",32
"34892",38
"34893",27
"34894",24
"34895",23
"34896",27
"34897",28
"34898",24
"34899",30
"34900",29
"34901",40
"34902",23
"34903",40
"34904",58
"34905",46
"34906",41
"34907",52
"34908",27
"34909",40
"34910",29
"34911",42
"34912",30
"34913",20
"34914",24
"34915",20
"34916",31
"34917",33
"34918",45
"34919",34
"34920",34
"34921",22
"34922",56
"34923",34
"34924",39
"34925",32
"34926",38
"34927",26
"34928",35
"34929",29
"34930",31
"34931",26
"34932",25
"34933",35
"34934",50
"34935",28
"34936",28
"34937",52
"34938",47
"34939",33
"34940",33
"34941",32
"34942",62
"34943",27
"34944",68
"34945",23
"34946",24
"34947",41
"34948",40
"34949",42
"34950",25
"34951",25
"34952",33
"34953",29
"34954",29
"34955",30
"34956",19
"34957",28
"34958",64
"34959",30
"34960",23
"34961",44
"34962",27
"34963",32
"34964",29
"34965",23
"34966",21
"34967",38
"34968",33
"34969",28
"34970",37
"34971",49
"34972",20
"34973",27
"34974",36
"34975",28
"34976",27
"34977",31
"34978",28
"34979",33
"34980",32
"34981",33
"34982",37
"34983",25
"34984",29
"34985",23
"34986",26
"34987",28
"34988",27
"34989",34
"34990",29
"34991",45
"34992",32
"34993",24
"34994",27
"34995",26
"34996",42
"34997",29
"34998",32
"34999",22
"35000",30
"35001",31
"35002",41
"35003",28
"35004",28
"35005",25
"35006",28
"35007",39
"35008",28
"35009",25
"35010",24
"35011",20
"35012",37
"35013",33
"35014",34
"35015",28
"35016",29
"35017",25
"35018",32
"35019",31
"35020",45
"35021",31
"35022",50
"35023",24
"35024",34
"35025",28
"35026",23
"35027",28
"35028",24
"35029",68
"35030",33
"35031",36
"35032",23
"35033",40
"35034",34
"35035",56
"35036",31
"35037",36
"35038",44
"35039",49
"35040",33
"35041",60
"35042",42
"35043",24
"35044",29
"35045",22
"35046",25
"35047",37
"35048",25
"35049",26
"35050",29
"35051",23
"35052",23
"35053",28
"35054",51
"35055",37
"35056",40
"35057",46
"35058",59
"35059",26
"35060",56
"35061",57
"35062",41
"35063",27
"35064",38
"35065",29
"35066",30
"35067",31
"35068",27
"35069",23
"35070",29
"35071",26
"35072",35
"35073",25
"35074",25
"35075",33
"35076",33
"35077",34
"35078",22
"35079",27
"35080",24
"35081",27
"35082",45
"35083",45
"35084",31
"35085",24
"35086",40
"35087",52
"35088",40
"35089",55
"35090",52
"35091",43
"35092",22
"35093",22
"35094",23
"35095",20
"35096",24
"35097",28
"35098",25
"35099",36
"35100",19
"35101",28
"35102",28
"35103",48
"35104",56
"35105",49
"35106",44
"35107",55
"35108",29
"35109",25
"35110",26
"35111",38
"35112",26
"35113",39
"35114",31
"35115",34
"35116",32
"35117",30
"35118",36
"35119",23
"35120",31
"35121",36
"35122",22
"35123",20
"35124",59
"35125",24
"35126",34
"35127",23
"35128",36
"35129",33
"35130",44
"35131",26
"35132",45
"35133",31
"35134",28
"35135",28
"35136",42
"35137",28
"35138",22
"35139",31
"35140",24
"35141",24
"35142",26
"35143",30
"35144",41
"35145",28
"35146",30
"35147",37
"35148",28
"35149",39
"35150",30
"35151",27
"35152",26
"35153",24
"35154",27
"35155",18
"35156",25
"35157",34
"35158",30
"35159",25
"35160",41
"35161",24
"35162",27
"35163",61
"35164",58
"35165",33
"35166",41
"35167",23
"35168",28
"35169",27
"35170",22
"35171",24
"35172",24
"35173",36
"35174",25
"35175",24
"35176",31
"35177",43
"35178",20
"35179",22
"35180",28
"35181",22
"35182",26
"35183",25
"35184",23
"35185",34
"35186",38
"35187",23
"35188",29
"35189",35
"35190",31
"35191",32
"35192",22
"35193",41
"35194",65
"35195",44
"35196",31
"35197",41
"35198",32
"35199",24
"35200",26
"35201",43
"35202",31
"35203",42
"35204",45
"35205",54
"35206",40
"35207",38
"35208",30
"35209",30
"35210",33
"35211",32
"35212",45
"35213",28
"35214",32
"35215",36
"35216",43
"35217",30
"35218",38
"35219",33
"35220",25
"35221",35
"35222",20
"35223",34
"35224",53
"35225",49
"35226",36
"35227",31
"35228",43
"35229",33
"35230",27
"35231",27
"35232",22
"35233",27
"35234",32
"35235",29
"35236",39
"35237",35
"35238",30
"35239",24
"35240",28
"35241",25
"35242",33
"35243",29
"35244",31
"35245",39
"35246",52
"35247",30
"35248",49
"35249",30
"35250",42
"35251",39
"35252",29
"35253",36
"35254",26
"35255",31
"35256",27
"35257",24
"35258",43
"35259",33
"35260",30
"35261",34
"35262",34
"35263",29
"35264",26
"35265",26
"35266",28
"35267",30
"35268",28
"35269",27
"35270",36
"35271",29
"35272",28
"35273",25
"35274",28
"35275",27
"35276",41
"35277",28
"35278",23
"35279",33
"35280",22
"35281",28
"35282",29
"35283",30
"35284",34
"35285",30
"35286",52
"35287",27
"35288",43
"35289",20
"35290",30
"35291",52
"35292",26
"35293",25
"35294",23
"35295",28
"35296",27
"35297",27
"35298",45
"35299",57
"35300",24
"35301",42
"35302",22
"35303",45
"35304",32
"35305",58
"35306",32
"35307",40
"35308",52
"35309",45
"35310",63
"35311",26
"35312",42
"35313",32
"35314",26
"35315",26
"35316",42
"35317",39
"35318",25
"35319",40
"35320",25
"35321",32
"35322",34
"35323",33
"35324",28
"35325",30
"35326",29
"35327",38
"35328",24
"35329",27
"35330",28
"35331",23
"35332",25
"35333",30
"35334",38
"35335",41
"35336",45
"35337",23
"35338",25
"35339",32
"35340",21
"35341",31
"35342",41
"35343",30
"35344",26
"35345",27
"35346",23
"35347",30
"35348",24
"35349",32
"35350",32
"35351",23
"35352",26
"35353",31
"35354",23
"35355",29
"35356",33
"35357",20
"35358",26
"35359",32
"35360",26
"35361",44
"35362",21
"35363",29
"35364",25
"35365",22
"35366",28
"35367",22
"35368",36
"35369",26
"35370",29
"35371",27
"35372",50
"35373",23
"35374",36
"35375",30
"35376",27
"35377",27
"35378",27
"35379",25
"35380",45
"35381",35
"35382",25
"35383",26
"35384",31
"35385",35
"35386",37
"35387",22
"35388",21
"35389",29
"35390",25
"35391",40
"35392",19
"35393",28
"35394",33
"35395",18
"35396",47
"35397",21
"35398",28
"35399",32
"35400",42
"35401",20
"35402",31
"35403",19
"35404",24
"35405",27
"35406",34
"35407",25
"35408",23
"35409",45
"35410",29
"35411",25
"35412",20
"35413",26
"35414",32
"35415",35
"35416",42
"35417",27
"35418",22
"35419",30
"35420",46
"35421",40
"35422",44
"35423",34
"35424",36
"35425",38
"35426",37
"35427",44
"35428",31
"35429",40
"35430",22
"35431",37
"35432",30
"35433",29
"35434",28
"35435",31
"35436",24
"35437",43
"35438",36
"35439",26
"35440",28
"35441",20
"35442",47
"35443",35
"35444",32
"35445",19
"35446",24
"35447",25
"35448",34
"35449",18
"35450",44
"35451",25
"35452",22
"35453",35
"35454",32
"35455",31
"35456",38
"35457",34
"35458",41
"35459",29
"35460",24
"35461",28
"35462",31
"35463",35
"35464",27
"35465",32
"35466",37
"35467",31
"35468",24
"35469",34
"35470",19
"35471",21
"35472",33
"35473",45
"35474",38
"35475",33
"35476",27
"35477",34
"35478",29
"35479",23
"35480",25
"35481",43
"35482",29
"35483",34
"35484",38
"35485",23
"35486",36
"35487",62
"35488",40
"35489",28
"35490",29
"35491",36
"35492",31
"35493",36
"35494",45
"35495",22
"35496",37
"35497",47
"35498",25
"35499",35
"35500",44
"35501",49
"35502",32
"35503",30
"35504",24
"35505",28
"35506",34
"35507",28
"35508",30
"35509",24
"35510",30
"35511",34
"35512",41
"35513",26
"35514",38
"35515",47
"35516",49
"35517",31
"35518",35
"35519",34
"35520",32
"35521",64
"35522",21
"35523",35
"35524",38
"35525",30
"35526",24
"35527",30
"35528",42
"35529",49
"35530",34
"35531",34
"35532",27
"35533",57
"35534",26
"35535",44
"35536",28
"35537",54
"35538",39
"35539",51
"35540",32
"35541",21
"35542",32
"35543",35
"35544",46
"35545",27
"35546",42
"35547",34
"35548",34
"35549",33
"35550",27
"35551",28
"35552",41
"35553",27
"35554",27
"35555",32
"35556",56
"35557",29
"35558",26
"35559",29
"35560",30
"35561",44
"35562",52
"35563",22
"35564",24
"35565",28
"35566",24
"35567",40
"35568",33
"35569",44
"35570",23
"35571",30
"35572",29
"35573",55
"35574",25
"35575",24
"35576",40
"35577",38
"35578",27
"35579",25
"35580",33
"35581",45
"35582",50
"35583",23
"35584",24
"35585",27
"35586",34
"35587",22
"35588",27
"35589",25
"35590",31
"35591",31
"35592",27
"35593",41
"35594",30
"35595",29
"35596",49
"35597",30
"35598",25
"35599",29
"35600",27
"35601",26
"35602",29
"35603",42
"35604",51
"35605",20
"35606",45
"35607",33
"35608",26
"35609",26
"35610",35
"35611",25
"35612",35
"35613",26
"35614",57
"35615",48
"35616",27
"35617",24
"35618",21
"35619",25
"35620",44
"35621",40
"35622",28
"35623",40
"35624",31
"35625",25
"35626",21
"35627",36
"35628",36
"35629",22
"35630",25
"35631",26
"35632",27
"35633",26
"35634",34
"35635",28
"35636",27
"35637",31
"35638",41
"35639",33
"35640",35
"35641",30
"35642",23
"35643",40
"35644",26
"35645",38
"35646",31
"35647",27
"35648",32
"35649",32
"35650",33
"35651",21
"35652",26
"35653",23
"35654",29
"35655",59
"35656",45
"35657",38
"35658",32
"35659",34
"35660",28
"35661",18
"35662",25
"35663",26
"35664",35
"35665",55
"35666",44
"35667",28
"35668",23
"35669",45
"35670",51
"35671",29
"35672",27
"35673",25
"35674",21
"35675",38
"35676",47
"35677",30
"35678",22
"35679",33
"35680",34
"35681",49
"35682",24
"35683",38
"35684",27
"35685",51
"35686",25
"35687",33
"35688",38
"35689",53
"35690",40
"35691",25
"35692",29
"35693",25
"35694",35
"35695",32
"35696",35
"35697",19
"35698",26
"35699",29
"35700",32
"35701",46
"35702",20
"35703",40
"35704",62
"35705",22
"35706",26
"35707",22
"35708",24
"35709",26
"35710",40
"35711",24
"35712",43
"35713",29
"35714",30
"35715",30
"35716",33
"35717",38
"35718",20
"35719",35
"35720",45
"35721",34
"35722",22
"35723",27
"35724",30
"35725",26
"35726",31
"35727",35
"35728",25
"35729",25
"35730",32
"35731",31
"35732",27
"35733",20
"35734",28
"35735",64
"35736",25
"35737",52
"35738",37
"35739",24
"35740",31
"35741",30
"35742",38
"35743",24
"35744",28
"35745",30
"35746",33
"35747",24
"35748",26
"35749",31
"35750",26
"35751",25
"35752",63
"35753",25
"35754",28
"35755",28
"35756",57
"35757",39
"35758",29
"35759",36
"35760",38
"35761",28
"35762",24
"35763",25
"35764",27
"35765",32
"35766",27
"35767",24
